Race,Race_Grade,Restrict,Mare Limited,Dirt,Course,Distance,Frame,Win,Quinella,Show,Age,Mare,Stallion,P_rank,P_popular,Jockey_change,Change_from_P_Grass,Change_from_P_Dirt,Change_from_P_Hurdle,P_class_Class,Weight_P_Weight,Distance_P_distance,Week_distance,P_overseas
Champions Cup 2021,1,,,1,,1800,,,,,4,,1,7,4,,,,,,,-3,4,
Champions Cup 2021,1,,,1,,1800,,,,,4,,1,1,5,,,,,2,1,,3,
Champions Cup 2021,1,,,1,,1800,,,,,4,,1,9,1,,1,,,2,-1.5,-2,19,
Champions Cup 2020,1,,,1,,1800,,,,,5,,1,5,1,1,,,,2,,2,2,
Champions Cup 2020,1,,,1,,1800,,,1,1,7,,1,6,3,1,,,,,,2,7,
Champions Cup 2020,1,,,1,,1800,,,,,5,,1,6,9,1,,,,2,1,2,2,
Champions Cup 2020,1,,,1,,1800,,,,,5,,1,4,3,,,,,2,-1,,3,
Champions Cup 2020,1,,,1,,1800,,,,,6,,1,1,1,1,,,,2,,,3,
Champions Cup 2020,1,,,1,,1800,,,,,7,,1,3,8,1,,,,2,1,2,2,
Champions Cup 2020,1,,,1,,1800,,,,,3,,1,1,1,,,,,2,2,-1,8,
Champions Cup 2020,1,,,1,,1800,,,,,6,,1,1,3,,,,,2,-1,2,2,
Champions Cup 2020,1,,,1,,1800,,,,,5,,1,1,6,,,,,,,2,7,
Champions Cup 2020,1,,,1,,1800,,,,,6,,,5,1,1,,,,1,,,9,
Champions Cup 2020,1,,,1,,1800,,1,1,1,5,,1,3,3,1,,,,,,-2,4,
Champions Cup 2020,1,,,1,,1800,,,,,6,,1,7,2,,,,,2,-2,2,2,
Champions Cup 2020,1,,,1,,1800,,,,1,6,,1,9,5,1,,,,,,2,7,
Champions Cup 2020,1,,,1,,1800,,,,,7,,1,15,13,1,1,,,,,-6,,
Champions Cup 2020,1,,,1,,1800,,,,,4,,1,1,1,,,,,,,-2,4,
Champions Cup 2020,1,,,1,,1800,,,,,7,,1,13,8,,,,,2,1,1,16,
Champions Cup 2019,1,,,1,,1800,,,,,4,,1,2,8,1,,,,2,1,2,2,
Champions Cup 2019,1,,,1,,1800,,,,,5,,1,12,4,,,,,2,-0.5,-2,8,
Champions Cup 2019,1,,,1,,1800,,,,,4,,1,1,1,1,,,,,,-2,3,
Champions Cup 2019,1,,,1,,1800,,,,1,5,,1,15,1,1,,,,2,-2,,3,
Champions Cup 2019,1,,,1,,1800,,1,1,1,3,,1,1,1,,,,,1,,,9,
Champions Cup 2019,1,,,1,,1800,,,,,4,,1,2,2,1,,,,,,-2,3,
Champions Cup 2019,1,,,1,,1800,,,,,6,,1,1,9,,,,,2,1,2,2,
Champions Cup 2019,1,,,1,,1800,,,,,7,,,3,6,,,,,2,1,,3,
Champions Cup 2019,1,,,1,,1800,,,,,6,,1,1,1,1,,,,3,,-3,5,
Champions Cup 2019,1,,,1,,1800,,,,,7,,1,6,5,,,,,,,2,6,
Champions Cup 2019,1,,,1,,1800,,,1,1,6,,1,3,1,,,,,,,2,6,
Champions Cup 2019,1,,,1,,1800,,,,,8,,1,2,10,,,,,2,1,,3,
Champions Cup 2019,1,,,1,,1800,,,,,3,,1,5,3,,,,,2,-1,,3,
Champions Cup 2019,1,,,1,,1800,,,,,4,,1,12,13,1,,,,2,,,3,
Champions Cup 2019,1,,,1,,1800,,,,,6,,1,5,3,1,,,,,,2,6,
Champions Cup 2019,1,,,1,,1800,,,,,6,,1,1,7,,,,,2,1,,3,
Champions Cup 2018,1,,,1,,1800,,,,,4,1,,1,6,,,,,,,,3,
Champions Cup 2018,1,,,1,,1800,,1,1,1,3,,1,1,2,,,,,,1,2,7,
Champions Cup 2018,1,,,1,,1800,,,,,4,,1,10,11,,,,,,,-2,3,1
Champions Cup 2018,1,,,1,,1800,,,,,6,,1,4,2,1,,,,1,-1,-2,,
Champions Cup 2018,1,,,1,,1800,,,,,6,,,4,5,,,,,,,-1,3,
Champions Cup 2018,1,,,1,,1800,,,,,7,,1,6,14,,,,,,,-1,3,
Champions Cup 2018,1,,,1,,1800,,,,,4,,1,1,1,,,,,2,1,2,2,
Champions Cup 2018,1,,,1,,1800,,,,,5,,1,1,3,,,,,,,-1,3,
Champions Cup 2018,1,,,1,,1800,,,,1,4,,1,3,1,1,,,,,,-1,3,
Champions Cup 2018,1,,,1,,1800,,,,,6,,1,11,8,1,,,,,,-1,3,
Champions Cup 2018,1,,,1,,1800,,,,,3,,1,2,2,1,,,,,1,-1,3,
Champions Cup 2018,1,,,1,,1800,,,1,1,6,,,7,3,1,,,,2,1,2,2,
Champions Cup 2018,1,,,1,,1800,,,,,6,,1,11,1,,,,,2,2,-3,8,
Champions Cup 2018,1,,,1,,1800,,,,,3,,1,1,1,1,,,,4,1,1,1,
Champions Cup 2018,1,,,1,,1800,,,,,8,,1,6,4,,,,,2,,2,2,
Champions Cup 2017,1,,,1,,1800,,,,1,7,,1,2,1,1,,,,,,6,3,
Champions Cup 2017,1,,,1,,1800,,,,,4,,1,2,3,,,,,,,-2,3,
Champions Cup 2017,1,,,1,,1800,,,,,5,,1,3,7,,,,,,,-2,3,
Champions Cup 2017,1,,,1,,1800,,,,,5,,,4,7,,,,,2,-1,2,2,
Champions Cup 2017,1,,,1,,1800,,,,,6,,1,1,11,1,,,,2,2,-2,8,
Champions Cup 2017,1,,,1,,1800,,,,,5,,1,5,4,,,,,2,,,3,
Champions Cup 2017,1,,,1,,1800,,,,,4,,1,1,2,,,,,,,,11,
Champions Cup 2017,1,,,1,,1800,,,,,4,,1,5,6,1,,,,,,-2,3,
Champions Cup 2017,1,,,1,,1800,,1,1,1,4,,1,5,2,1,,,,,,2,7,
Champions Cup 2017,1,,,1,,1800,,,,,6,,1,3,3,1,,,,2,,,3,
Champions Cup 2017,1,,,1,,1800,,,,,7,,1,4,1,,,,,,,-2,3,
Champions Cup 2017,1,,,1,,1800,,,,,5,,1,5,2,1,,,,2,,2,2,
Champions Cup 2017,1,,,1,,1800,,,1,1,5,,1,1,2,,,,,2,1,,3,
Champions Cup 2017,1,,,1,,1800,,,,,7,,,1,4,,,,,,,-2,3,
Champions Cup 2017,1,,,1,,1800,,,,,3,,1,7,7,1,,,,2,1,,3,
Stayers Stakes 2022,2,,,,,3600,,,,,5,,1,5,9,,,,,,,12,7,
Stayers Stakes 2022,2,,,,,3600,,,,,7,,1,7,8,,,,,,-1,7,3,
Stayers Stakes 2022,2,,,,,3600,,,,,5,,,6,8,1,,,,3,2,6,12,
Stayers Stakes 2022,2,,,,,3600,,,,,6,1,,13,16,1,,,,-1,-2,10,22,
Stayers Stakes 2022,2,,,,,3600,,,,,6,,1,13,14,1,,,,1,2,12,20,
Stayers Stakes 2022,2,,,,,3600,,,,,5,,1,3,8,,,,,4,2,2,4,
Stayers Stakes 2022,2,,,,,3600,,1,1,1,6,,1,3,3,1,,,,,-2,2,30,
Stayers Stakes 2022,2,,,,,3600,,,,,7,,,12,13,1,,,,,,10,9,
Stayers Stakes 2022,2,,,,,3600,,,,1,6,,1,7,14,1,,,,,,8,7,
Stayers Stakes 2022,2,,,,,3600,,,,,5,,,8,3,1,,,,2,,6,16,
Stayers Stakes 2022,2,,,,,3600,,,,,6,,1,14,9,1,,,,1,,-2,40,
Stayers Stakes 2022,2,,,,,3600,,,1,1,4,1,,1,2,1,,,,4,1,2,4,
Stayers Stakes 2022,2,,,,,3600,,,,,5,,1,6,7,,,,,,,8,7,
Stayers Stakes 2022,2,,,,,3600,,,,,5,1,,8,3,1,,,,4,,2,4,
Challenge Cup 2022,3,,,,,2000,,,,,4,,1,10,6,1,,,,-1,,2,7,
Challenge Cup 2022,3,,,,,2000,,,1,1,5,1,,8,14,1,,,,-2,-2,-2,2,
Challenge Cup 2022,3,,,,,2000,,,,,5,,1,14,5,,,,,,-1,,12,
Challenge Cup 2022,3,,,,,2000,,,,,7,,1,8,2,1,,,,,-1.5,,12,
Challenge Cup 2022,3,,,,,2000,,,,,3,,1,13,15,,,,,-2,-1,-10,5,
Challenge Cup 2022,3,,,,,2000,,,,,5,,1,4,4,,,,,1,-1,2,4,
Challenge Cup 2022,3,,,,,2000,,,,,6,,1,14,13,1,,,,-2,-2,-12,82,
Challenge Cup 2022,3,,,,,2000,,,,,5,,1,11,9,1,,,,2,2,-6,12,
Challenge Cup 2022,3,,,,,2000,,,,,6,,1,4,13,1,,,,1,-3,,6,
Challenge Cup 2022,3,,,,,2000,,1,1,1,4,,1,13,2,1,,,,-1,,-1,9,
Challenge Cup 2022,3,,,,,2000,,,,,6,,1,14,13,,,,,,1,,2,
Challenge Cup 2022,3,,,,,2000,,,,,6,,,4,5,1,,,,-1,,-4,7,
Challenge Cup 2022,3,,,,,2000,,,,,5,,1,9,13,,,,,-1,1,-5,3,
Challenge Cup 2022,3,,,,,2000,,,,,5,,,1,4,,,,,3,2,,2,
Champions Cup 2022,1,,,1,,1800,,,,,4,,1,12,13,1,1,,,,-1,-4,22,
Champions Cup 2022,1,,,1,,1800,,,,,5,,1,1,11,,,,,2,1,,3,
Champions Cup 2022,1,,,1,,1800,,,,1,3,,1,4,3,,,,,2,2,,3,
Champions Cup 2022,1,,,1,,1800,,,,,6,,1,4,4,,,,,2,1,2,2,
Champions Cup 2022,1,,,1,,1800,,1,1,1,5,,1,1,4,,,,,2,1,-1,8,
Champions Cup 2022,1,,,1,,1800,,,,,7,,1,14,14,1,1,,,,-1,-2,4,
Champions Cup 2022,1,,,1,,1800,,,,,6,,1,6,6,1,,,,,,-2,3,
Champions Cup 2022,1,,,1,,1800,,,,,8,,1,9,13,,,,,2,-1,2,2,
Champions Cup 2022,1,,,1,,1800,,,,,3,,1,7,4,1,,,,1,1,,9,
Champions Cup 2022,1,,,1,,1800,,,1,1,3,,1,2,2,,,,,,1,-2,3,
Champions Cup 2022,1,,,1,,1800,,,,,4,,1,15,3,1,,,,2,,-1,8,
Champions Cup 2022,1,,,1,,1800,,,,,5,,1,1,1,,,,,,,-2,3,
Champions Cup 2022,1,,,1,,1800,,,,,4,,1,3,3,1,,,,,,2,7,
Champions Cup 2022,1,,,1,,1800,,,,,5,,1,6,6,,,,,2,1,2,2,
Champions Cup 2022,1,,,1,,1800,,,,,7,,1,9,10,1,,,,2,1,,3,
Champions Cup 2022,1,,,1,,1800,,,,,4,,,5,5,1,,,,3,2,-3,5,
Hanshin Juvenile Fillies 2021,1,2,1,,,1600,,,,,2,1,,2,1,,,,,2,,2,4,
Hanshin Juvenile Fillies 2021,1,2,1,,,1600,,,,,2,1,,1,3,,,,,2,,4,20,
Hanshin Juvenile Fillies 2021,1,2,1,,,1600,,,,,2,1,,14,8,,,1,,2,,4,7,
Hanshin Juvenile Fillies 2021,1,2,1,,,1600,,,,,2,1,,3,8,1,,,,5,,,1,
Hanshin Juvenile Fillies 2021,1,2,1,,,1600,,,,,2,1,,1,5,1,,,,6,,-2,2,
Hanshin Juvenile Fillies 2021,1,2,1,,,1600,,,,,2,1,,1,2,1,,,,5,,,9,
Hanshin Juvenile Fillies 2021,1,2,1,,,1600,,,,,2,1,,1,4,,,,,5,,2,6,
Hanshin Juvenile Fillies 2021,1,2,1,,,1600,,,,,2,1,,2,2,1,,,,2,,,8,
Hanshin Juvenile Fillies 2021,1,2,1,,,1600,,,,,2,1,,1,6,1,,,,5,,,2,
Hanshin Juvenile Fillies 2021,1,2,1,,,1600,,1,1,1,2,1,,1,7,,,,,2,,,5,
Hanshin Juvenile Fillies 2021,1,2,1,,,1600,,,1,1,2,1,,3,3,,,,,1,,2,4,
Hanshin Juvenile Fillies 2021,1,2,1,,,1600,,,,,2,1,,5,6,,,,,2,,2,4,
Hanshin Juvenile Fillies 2021,1,2,1,,,1600,,,,1,2,1,,1,2,,,,,2,,2,4,
Hanshin Juvenile Fillies 2021,1,2,1,,,1600,,,,,2,1,,1,8,1,,,,5,,,1,
Hanshin Juvenile Fillies 2021,1,2,1,,,1600,,,,,2,1,,1,5,1,,,,5,,2,8,
Hanshin Juvenile Fillies 2021,1,2,1,,,1600,,,,,2,1,,2,2,,,,,2,,,5,
Hanshin Juvenile Fillies 2021,1,2,1,,,1600,,,,,2,1,,1,4,1,,,,5,,,2,
Hanshin Juvenile Fillies 2021,1,2,1,,,1600,,,,,2,1,,2,6,1,,,,5,,,2,
Hanshin Juvenile Fillies 2020,1,2,1,,,1600,,,,,2,1,,6,5,,,,,2,,,5,
Hanshin Juvenile Fillies 2020,1,2,1,,,1600,,,,,2,1,,1,3,,,,,4,,4,3,
Hanshin Juvenile Fillies 2020,1,2,1,,,1600,,,,,2,1,,1,2,1,,,,6,,-2,2,
Hanshin Juvenile Fillies 2020,1,2,1,,,1600,,,,,2,1,,12,4,,,,,1,,2,4,
Hanshin Juvenile Fillies 2020,1,2,1,,,1600,,,,,2,1,,10,3,1,,,,2,,2,4,
Hanshin Juvenile Fillies 2020,1,2,1,,,1600,,1,1,1,2,1,,1,1,,,,,2,,,5,
Hanshin Juvenile Fillies 2020,1,2,1,,,1600,,,1,1,2,1,,1,1,,,,,5,,,9,
Hanshin Juvenile Fillies 2020,1,2,1,,,1600,,,,,2,1,,5,2,,,,,2,,2,4,
Hanshin Juvenile Fillies 2020,1,2,1,,,1600,,,,,2,1,,10,2,,,,,5,,,1,
Hanshin Juvenile Fillies 2020,1,2,1,,,1600,,,,,2,1,,1,1,,,,,5,,2,3,
Hanshin Juvenile Fillies 2020,1,2,1,,,1600,,,,1,2,1,,9,4,1,,,,2,,,5,
Hanshin Juvenile Fillies 2020,1,2,1,,,1600,,,,,2,1,,2,7,,,,,2,,2,4,
Hanshin Juvenile Fillies 2020,1,2,1,,,1600,,,,,2,1,,3,6,1,,,,5,,,2,
Hanshin Juvenile Fillies 2020,1,2,1,,,1600,,,,,2,1,,1,1,,,,,5,,2,9,
Hanshin Juvenile Fillies 2020,1,2,1,,,1600,,,,,2,1,,1,8,1,,,,5,,,1,
Hanshin Juvenile Fillies 2020,1,2,1,,,1600,,,,,2,1,,2,1,,,,,2,,,8,
Hanshin Juvenile Fillies 2020,1,2,1,,,1600,,,,,2,1,,2,5,1,,,,4,,2,9,
Hanshin Juvenile Fillies 2020,1,2,1,,,1600,,,,,2,1,,1,1,,,,,2,,2,4,
Hanshin Juvenile Fillies 2019,1,2,1,,,1600,,,,,2,1,,4,3,1,,,,2,,2,4,
Hanshin Juvenile Fillies 2019,1,2,1,,,1600,,,,,2,1,,5,2,1,,,,5,,2,2,
Hanshin Juvenile Fillies 2019,1,2,1,,,1600,,,,,2,1,,1,1,1,,,,2,,,14,
Hanshin Juvenile Fillies 2019,1,2,1,,,1600,,1,1,1,2,1,,1,6,,,,,2,,2,4,
Hanshin Juvenile Fillies 2019,1,2,1,,,1600,,,,,2,1,,1,5,,,,,6,2,4,2,
Hanshin Juvenile Fillies 2019,1,2,1,,,1600,,,,,2,1,,2,4,,,,,3,,-2,6,
Hanshin Juvenile Fillies 2019,1,2,1,,,1600,,,,,2,1,,2,2,1,,,,4,,2,7,
Hanshin Juvenile Fillies 2019,1,2,1,,,1600,,,,,2,1,,5,6,1,,,,2,,,5,
Hanshin Juvenile Fillies 2019,1,2,1,,,1600,,,1,1,2,1,,1,4,1,,,,5,,,9,
Hanshin Juvenile Fillies 2019,1,2,1,,,1600,,,,1,2,1,,2,2,,,,,2,,,8,
Hanshin Juvenile Fillies 2019,1,2,1,,,1600,,,,,2,1,,6,4,,,,,2,,,5,
Hanshin Juvenile Fillies 2019,1,2,1,,,1600,,,,,2,1,,11,7,1,,,,5,,2,2,
Hanshin Juvenile Fillies 2019,1,2,1,,,1600,,,,,2,1,,3,4,1,,,,5,,,2,
Hanshin Juvenile Fillies 2019,1,2,1,,,1600,,,,,2,1,,1,3,1,,,,6,,2,3,
Hanshin Juvenile Fillies 2019,1,2,1,,,1600,,,,,2,1,,1,1,,,,,2,,,5,
Hanshin Juvenile Fillies 2019,1,2,1,,,1600,,,,,2,1,,15,9,1,,,,2,,2,4,
Hanshin Juvenile Fillies 2018,1,2,1,,,1600,,,,,2,1,,2,4,1,,,,2,,2,4,
Hanshin Juvenile Fillies 2018,1,2,1,,,1600,,,,,2,1,,1,5,1,,,,5,,,2,
Hanshin Juvenile Fillies 2018,1,2,1,,,1600,,,,,2,1,,1,4,1,,,,5,,2,8,
Hanshin Juvenile Fillies 2018,1,2,1,,,1600,,,,,2,1,,1,6,,,,,2,,,5,
Hanshin Juvenile Fillies 2018,1,2,1,,,1600,,,,,2,1,,2,6,,,,,1,,,3,
Hanshin Juvenile Fillies 2018,1,2,1,,,1600,,,,,2,1,,1,7,1,,,,5,,2,2,
Hanshin Juvenile Fillies 2018,1,2,1,,,1600,,,,,2,1,,4,4,1,,,,2,,,5,
Hanshin Juvenile Fillies 2018,1,2,1,,,1600,,,,,2,1,,4,5,1,,,,2,,2,4,
Hanshin Juvenile Fillies 2018,1,2,1,,,1600,,,1,1,2,1,,1,3,,,,,4,,-2,6,
Hanshin Juvenile Fillies 2018,1,2,1,,,1600,,,,,2,1,,1,2,1,,,,5,,,6,
Hanshin Juvenile Fillies 2018,1,2,1,,,1600,,,,1,2,1,,2,5,1,,,,2,,,5,
Hanshin Juvenile Fillies 2018,1,2,1,,,1600,,,,,2,1,,1,4,1,,,,5,,,9,
Hanshin Juvenile Fillies 2018,1,2,1,,,1600,,1,1,1,2,1,,1,1,1,,,,2,,2,4,
Hanshin Juvenile Fillies 2018,1,2,1,,,1600,,,,,2,1,,1,1,1,,,,5,,,4,
Hanshin Juvenile Fillies 2018,1,2,1,,,1600,,,,,2,1,,1,3,1,,,,5,,2,2,
Hanshin Juvenile Fillies 2018,1,2,1,,,1600,,,,,2,1,,11,1,,,,,2,,,5,
Hanshin Juvenile Fillies 2018,1,2,1,,,1600,,,,,2,1,,1,1,1,,,,5,,,6,
Hanshin Juvenile Fillies 2018,1,2,1,,,1600,,,,,2,1,,1,3,,,,,5,,4,5,
Hanshin Juvenile Fillies 2017,1,2,1,,,1600,,,,,2,1,,2,13,,,,,2,,,5,
Hanshin Juvenile Fillies 2017,1,2,1,,,1600,,,,,2,1,,3,4,1,,,,2,,,5,
Hanshin Juvenile Fillies 2017,1,2,1,,,1600,,,,,2,1,,1,2,1,,,,6,,2,3,
Hanshin Juvenile Fillies 2017,1,2,1,,,1600,,,,1,2,1,,1,1,,,,,5,,,2,
Hanshin Juvenile Fillies 2017,1,2,1,,,1600,,,,,2,1,,2,5,1,,,,5,,-2,4,
Hanshin Juvenile Fillies 2017,1,2,1,,,1600,,,,,2,1,,1,4,,,,,5,,2,8,
Hanshin Juvenile Fillies 2017,1,2,1,,,1600,,,1,1,2,1,,1,1,,,,,5,,,1,
Hanshin Juvenile Fillies 2017,1,2,1,,,1600,,,,,2,1,,6,1,1,,,,2,,,5,
Hanshin Juvenile Fillies 2017,1,2,1,,,1600,,,,,2,1,,9,10,,,,,2,,2,4,
Hanshin Juvenile Fillies 2017,1,2,1,,,1600,,,,,2,1,,6,8,1,,,,5,,,1,
Hanshin Juvenile Fillies 2017,1,2,1,,,1600,,1,1,1,2,1,,1,2,,,,,2,,,5,
Hanshin Juvenile Fillies 2017,1,2,1,,,1600,,,,,2,1,,1,2,1,,,,5,,,8,
Hanshin Juvenile Fillies 2017,1,2,1,,,1600,,,,,2,1,,6,6,1,,,,1,,2,4,
Hanshin Juvenile Fillies 2017,1,2,1,,,1600,,,,,2,1,,6,4,1,,,,5,,,2,
Hanshin Juvenile Fillies 2017,1,2,1,,,1600,,,,,2,1,,2,4,1,,,,5,,2,2,
Hanshin Juvenile Fillies 2017,1,2,1,,,1600,,,,,2,1,,1,1,,,,,5,,2,6,
Hanshin Juvenile Fillies 2017,1,2,1,,,1600,,,,,2,1,,2,3,,,,,2,,2,4,
Hanshin Juvenile Fillies 2017,1,2,1,,,1600,,,,,2,1,,1,1,,,,,2,,-2,13,
Hanshin Juvenile Fillies 2016,1,2,1,,,1600,,,,,2,1,,4,3,1,,,,1,,,3,
Hanshin Juvenile Fillies 2016,1,2,1,,,1600,,1,1,1,2,1,,1,2,,,,,4,,-2,6,
Hanshin Juvenile Fillies 2016,1,2,1,,,1600,,,,,2,1,,1,1,,,,,6,2,4,4,
Hanshin Juvenile Fillies 2016,1,2,1,,,1600,,,,1,2,1,,2,1,1,,,,1,,2,4,
Hanshin Juvenile Fillies 2016,1,2,1,,,1600,,,,,2,1,,8,10,,,,,5,,,2,
Hanshin Juvenile Fillies 2016,1,2,1,,,1600,,,,,2,1,,2,12,,,,,2,,2,4,
Hanshin Juvenile Fillies 2016,1,2,1,,,1600,,,,,2,1,,8,4,,,,,2,,2,4,
Hanshin Juvenile Fillies 2016,1,2,1,,,1600,,,,,2,1,,5,4,,,,,2,,,5,
Hanshin Juvenile Fillies 2016,1,2,1,,,1600,,,,,2,1,,1,5,1,,,,5,,2,7,
Hanshin Juvenile Fillies 2016,1,2,1,,,1600,,,,,2,1,,4,7,1,,,,2,,2,4,
Hanshin Juvenile Fillies 2016,1,2,1,,,1600,,,,,2,1,,1,2,1,,,,1,,,3,
Hanshin Juvenile Fillies 2016,1,2,1,,,1600,,,,,2,1,,1,2,1,,,,5,,2,2,
Hanshin Juvenile Fillies 2016,1,2,1,,,1600,,,,,2,1,,1,9,,,,,5,,,1,
Hanshin Juvenile Fillies 2016,1,2,1,,,1600,,,,,2,1,,5,11,1,,,,5,,,2,
Hanshin Juvenile Fillies 2016,1,2,1,,,1600,,,,,2,1,,8,7,,,,,5,,2,2,
Hanshin Juvenile Fillies 2016,1,2,1,,,1600,,,,,2,1,,3,5,1,,,,2,,,5,
Hanshin Juvenile Fillies 2016,1,2,1,,,1600,,,,,2,1,,1,3,1,,,,2,,,14,
Hanshin Juvenile Fillies 2016,1,2,1,,,1600,,,1,1,2,1,,1,1,1,,,,2,,,5,
Hanshin Juvenile Fillies 2015,1,2,1,,,1600,,,,,2,1,,1,5,,,,,5,,,1,
Hanshin Juvenile Fillies 2015,1,2,1,,,1600,,1,1,1,2,1,,2,1,,,,,2,,,5,
Hanshin Juvenile Fillies 2015,1,2,1,,,1600,,,,,2,1,,4,5,,,1,,1,,2,2,
Hanshin Juvenile Fillies 2015,1,2,1,,,1600,,,,,2,1,,1,1,1,,,,5,,,9,
Hanshin Juvenile Fillies 2015,1,2,1,,,1600,,,,,2,1,,4,5,,,,,2,,,14,
Hanshin Juvenile Fillies 2015,1,2,1,,,1600,,,,,2,1,,6,2,1,,,,2,,2,4,
Hanshin Juvenile Fillies 2015,1,2,1,,,1600,,,,,2,1,,1,1,,,,,5,,,2,
Hanshin Juvenile Fillies 2015,1,2,1,,,1600,,,,,2,1,,2,3,1,,,,2,,4,19,
Hanshin Juvenile Fillies 2015,1,2,1,,,1600,,,,,2,1,,1,1,1,,,,5,,2,2,
Hanshin Juvenile Fillies 2015,1,2,1,,,1600,,,,,2,1,,4,9,1,,,,2,,,5,
Hanshin Juvenile Fillies 2015,1,2,1,,,1600,,,,1,2,1,,3,1,,,,,2,,2,4,
Hanshin Juvenile Fillies 2015,1,2,1,,,1600,,,,,2,1,,1,1,1,,,,5,,2,8,
Hanshin Juvenile Fillies 2015,1,2,1,,,1600,,,1,1,2,1,,5,5,,,,,2,,,5,
Hanshin Juvenile Fillies 2015,1,2,1,,,1600,,,,,2,1,,1,1,,,,,5,,4,5,
Hanshin Juvenile Fillies 2015,1,2,1,,,1600,,,,,2,1,,1,5,1,,,,2,,2,4,
Hanshin Juvenile Fillies 2015,1,2,1,,,1600,,,,,2,1,,10,8,1,,,,2,,2,4,
Hanshin Juvenile Fillies 2015,1,2,1,,,1600,,,,,2,1,,1,12,1,,,,2,,,5,
Hanshin Juvenile Fillies 2015,1,2,1,,,1600,,,,,2,1,,2,6,,,,,2,,2,4,
Hanshin Juvenile Fillies 2014,1,2,1,,,1600,,,,,2,1,,1,1,,,,,5,,-2,5,
Hanshin Juvenile Fillies 2014,1,2,1,,,1600,,,,,2,1,,4,11,1,,,,2,,2,4,
Hanshin Juvenile Fillies 2014,1,2,1,,,1600,,,,,2,1,,1,2,,,,,5,,2,1,
Hanshin Juvenile Fillies 2014,1,2,1,,,1600,,,,,2,1,,1,9,,,,,2,,,5,
Hanshin Juvenile Fillies 2014,1,2,1,,,1600,,,,,2,1,,5,7,1,,,,2,,,5,
Hanshin Juvenile Fillies 2014,1,2,1,,,1600,,,,,2,1,,3,3,1,,1,,1,,2,2,
Hanshin Juvenile Fillies 2014,1,2,1,,,1600,,,,,2,1,,1,1,1,,,,6,2,4,2,
Hanshin Juvenile Fillies 2014,1,2,1,,,1600,,,,,2,1,,1,15,,,,,2,,4,13,
Hanshin Juvenile Fillies 2014,1,2,1,,,1600,,,,,2,1,,1,11,1,,,,6,,,3,
Hanshin Juvenile Fillies 2014,1,2,1,,,1600,,,,,2,1,,1,14,,,,,2,,2,4,
Hanshin Juvenile Fillies 2014,1,2,1,,,1600,,,,,2,1,,2,1,1,,,,2,,,5,
Hanshin Juvenile Fillies 2014,1,2,1,,,1600,,,,,2,1,,1,6,1,,,,5,,-2,2,
Hanshin Juvenile Fillies 2014,1,2,1,,,1600,,,,,2,1,,1,1,1,,,,5,,2,8,
Hanshin Juvenile Fillies 2014,1,2,1,,,1600,,,,,2,1,,11,4,1,,,,2,,2,4,
Hanshin Juvenile Fillies 2014,1,2,1,,,1600,,,,,2,1,,6,2,,,,,2,,2,4,
Hanshin Juvenile Fillies 2014,1,2,1,,,1600,,,,,2,1,,1,1,,,,,5,,2,2,
Hanshin Juvenile Fillies 2014,1,2,1,,,1600,,,,,2,1,,2,1,1,,,,2,,2,4,
Hanshin Juvenile Fillies 2014,1,2,1,,,1600,,,,,2,1,,1,4,,,,,5,,2,2,
Chunichi Shimbun Hai 2022,3,,,,,2000,,1,1,1,3,,1,8,2,1,,,,-1,1,5,4,
Chunichi Shimbun Hai 2022,3,,,,,2000,,,,,5,1,,12,16,1,,,,-1,,5,4,
Chunichi Shimbun Hai 2022,3,,,,,2000,,,,,6,,1,10,8,1,,,,-1,0.5,10,15,
Chunichi Shimbun Hai 2022,3,,,,,2000,,,,,4,,1,12,9,1,,,,1,-1,12,5,
Chunichi Shimbun Hai 2022,3,,,,,2000,,,,,5,,,15,17,1,,,,1,2,14,1,
Chunichi Shimbun Hai 2022,3,,,,,2000,,,,,4,,1,2,1,1,,,,1,,12,5,
Chunichi Shimbun Hai 2022,3,,,,,2000,,,,,5,,,5,8,,,,,,,10,3,
Chunichi Shimbun Hai 2022,3,,,,,2000,,,,,7,,1,16,6,1,,,,,,10,20,
Chunichi Shimbun Hai 2022,3,,,,,2000,,,,1,4,1,,5,6,1,,,,1,,10,2,
Chunichi Shimbun Hai 2022,3,,,,,2000,,,,,4,,1,12,8,1,,,,,,10,13,
Chunichi Shimbun Hai 2022,3,,,,,2000,,,,,6,,1,4,7,1,,,,-1,,5,4,
Chunichi Shimbun Hai 2022,3,,,,,2000,,,,,4,,1,8,1,1,,,,1,2,10,7,
Chunichi Shimbun Hai 2022,3,,,,,2000,,,,,6,,,16,10,,,,,-1,,5,4,
Chunichi Shimbun Hai 2022,3,,,,,2000,,,,,4,,1,3,2,1,,,,1,-2,10,7,
Chunichi Shimbun Hai 2022,3,,,,,2000,,,,,5,1,,3,2,1,,,,1,,10,2,
Chunichi Shimbun Hai 2022,3,,,,,2000,,,1,1,3,,1,1,5,,,,,1,2,10,2,
Chunichi Shimbun Hai 2022,3,,,,,2000,,,,,5,,1,6,15,1,,,,,,10,13,
Chunichi Shimbun Hai 2022,3,,,,,2000,,,,,3,,1,9,14,,,,,-2,-2,,6,
Capella Stakes 2022,3,,,1,,1200,,,1,1,7,,1,2,5,1,,,,-2,-1,,4,
